"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dpf2",1.85563076547599e-53,-0.622368685688857,0.195,0.199,5.24271360169932e-49
"Slc12a9",2.18324714815456e-53,-0.432436568612512,0.09,0.107,6.16832816768108e-49
"Afg3l2",2.77876258255018e-53,-0.27496496091417,0.137,0.097,7.85083792447903e-49
"Arhgap21",2.93153041778874e-53,-0.55490427907719,0.131,0.145,8.28245288937852e-49
"Gnl2",3.77712573090207e-53,-0.268795036417779,0.183,0.134,1.06715133275176e-48
"Prrc2c",5.16790569270722e-53,-0.545109349747498,0.52,0.437,1.46008839536057e-48
"Agpat3",5.80234627428804e-53,-0.666752010368266,0.197,0.2,1.6393368928746e-48
"Dip2b",6.04094955859028e-53,-0.29883217841178,0.142,0.101,1.70674947878851e-48
"Mrpl1",6.42552274495204e-53,-0.280213102961651,0.121,0.085,1.8154029411313e-48
"Cox16",9.38757470533873e-53,-0.513416775483049,0.099,0.115,2.65227148149935e-48
"Nsmf",3.49623112895035e-52,-0.403712279395502,0.089,0.106,9.87790180862342e-48
"Esf1",3.90963321168291e-52,-0.378138030226475,0.25,0.18,1.10458867129677e-47
"Senp6",2.22020952913523e-51,-0.417508602974238,0.334,0.237,6.27275798266576e-47
"Ufl1",6.90491124689638e-51,-0.346922835281975,0.159,0.114,1.95084457458563e-46
"Dedd",9.03378028783555e-51,-0.437857211461823,0.096,0.112,2.55231394472218e-46
"Gle1",1.1560030376964e-50,-0.259406292327183,0.136,0.098,3.26605538240364e-46
"Bnip1",3.12606639825456e-50,-0.452773252847303,0.092,0.108,8.83207539498859e-46
"Trip4",9.69118304085971e-50,-0.488301109671638,0.107,0.122,2.73804994453409e-45
"Arih1",7.9287029559065e-49,-0.413859695569971,0.343,0.244,2.24009644613226e-44
"Fkbp5",1.21985199166567e-48,-0.274719909609537,0.102,0.072,3.44644783205302e-44
"Arhgap29",2.01876237521303e-48,-0.43652048371424,0.158,0.174,5.70360933868936e-44
"Ano6",2.07910005336017e-48,-0.680789782602863,0.28,0.261,5.87408138075849e-44
"Crebrf",1.25378227109775e-47,-0.636615528766879,0.185,0.188,3.54231105053248e-43
"Dgkd",2.48126303001106e-47,-0.282503039544643,0.144,0.105,7.01031243869024e-43
"Hjurp",9.80910671547767e-47,-0.286414298553826,0.131,0.096,2.77136692032391e-42
"Rnf214",4.03360079015977e-46,-0.448527894267347,0.095,0.11,1.13961323124384e-41
"Ubxn2a",7.38324220846289e-46,-0.560520768694017,0.161,0.17,2.08598742115702e-41
"Btaf1",1.11749475810609e-45,-0.560558896686621,0.151,0.159,3.15725794007713e-41
"Rprd2",4.54078839170966e-45,-0.273510572385887,0.126,0.091,1.28290894430973e-40
"Prpf18",6.75560659872816e-45,-0.516182953334383,0.126,0.138,1.90866153233867e-40
"Lrp6",9.01879115928954e-45,-0.353963356442368,0.194,0.142,2.54807906623407e-40
"Ddx26b",7.58592116511195e-44,-0.438865993467022,0.093,0.109,2.14325030677908e-39
"Scn1b",3.09242265701867e-43,-0.437756832233815,0.177,0.187,8.73702173287486e-39
"Man2c1",1.98103971026258e-42,-0.392257490876695,0.09,0.104,5.59703149340487e-38
"Wdr26",5.00607606863086e-42,-0.410779869026871,0.439,0.308,1.41436667167028e-37
"Zc3h18",1.33774681198041e-41,-0.640358387085753,0.186,0.187,3.77953606788826e-37
"Wdr37",2.33587028745799e-41,-0.433975412487876,0.103,0.116,6.59953432315507e-37
"Tbc1d17",3.07611609054092e-41,-0.528452924963173,0.16,0.168,8.69095079060527e-37
"Hipk2",3.10051336153812e-41,-0.298714256973668,0.122,0.088,8.75988040035364e-37
"2810474O19Rik",3.13598857640734e-41,-0.413770306194344,0.308,0.228,8.86010852492367e-37
"Tdg",4.27621096115881e-41,-0.611168813166441,0.14,0.149,1.2081578828562e-36
"Zfp292",5.94048993643483e-41,-0.624418293291156,0.197,0.197,1.67836662174093e-36
"Hspb8",2.94314817805063e-40,-0.318287482421594,0.116,0.131,8.31527654744644e-36
"Twf2",4.11135913595903e-40,-0.475964207436829,0.263,0.193,1.16158229668251e-35
"Stag2",6.45037821659756e-40,-0.434819416639755,0.265,0.193,1.82242535753531e-35
"Uimc1",7.1171980679712e-40,-0.590254218100246,0.181,0.183,2.0108219701439e-35
"Arhgef12",1.27546765181749e-39,-0.554884748996119,0.206,0.205,3.60357875667995e-35
"Pnpla8",1.56010715227862e-39,-0.416953673586083,0.207,0.152,4.40777073733277e-35
"Cwc27",3.9954457275385e-39,-0.2814446819332,0.118,0.087,1.12883328140145e-34
"Mum1",4.81949667881605e-39,-0.434919404171611,0.119,0.132,1.3616523966659e-34
"Tlk1",5.41822426124873e-39,-0.623113688408544,0.185,0.185,1.5308109005306e-34
"Daam1",5.45783452961439e-39,-0.294139118015854,0.131,0.097,1.54200198965195e-34
"Syncrip",5.54353837059544e-39,-0.432930108202824,0.374,0.268,1.56621589584433e-34
"Dennd4c",5.66063244557485e-39,-0.308613741757023,0.133,0.097,1.59929848484826e-34
"Rora",1.09039279561867e-38,-0.286071422331244,0.236,0.178,3.08068676546142e-34
"Araf",1.3779070379576e-38,-0.56480319876978,0.186,0.189,3.8930007543416e-34
"Bace1",2.22787524566134e-38,-0.472424666789092,0.091,0.104,6.29441593156698e-34
"Psmd11",1.15273729122819e-37,-0.425979371186435,0.443,0.312,3.25682866890699e-33
"Zhx1",1.30484765678254e-37,-0.552786559967317,0.137,0.145,3.6865860847077e-33
"Fbxo9",1.5960504811806e-37,-0.516096555688899,0.141,0.15,4.50932142447954e-33
"Ncor2",1.93021534421988e-37,-0.6177284704362,0.2,0.198,5.45343741202442e-33
"Sik2",3.15235969947713e-37,-0.496385186764781,0.101,0.113,8.90636185893274e-33
"Zscan26",5.22647798956875e-37,-0.442864982477495,0.114,0.126,1.47663682639286e-32
"Exoc1",5.27261920432893e-37,-0.253111864427678,0.107,0.079,1.48967310379905e-32
"Braf",7.90566280126727e-37,-0.604273628232171,0.173,0.176,2.23358691124204e-32
"Lonp1",1.0166807740353e-36,-0.302674456730397,0.149,0.112,2.87242819088195e-32
"Fam168a",1.17207203127958e-36,-0.40081958608487,0.172,0.128,3.31145510997419e-32
"Slc12a6",2.19834773434531e-36,-0.522593920635854,0.135,0.143,6.2109918538458e-32
"Nit1",2.54987879176389e-36,-0.477102231629325,0.119,0.129,7.20417255037052e-32
"Dnase1l1",3.68314892509577e-36,-0.377384179570958,0.213,0.158,1.04060006580731e-31
"Dync1li2",4.4502755908527e-36,-0.335850960017239,0.169,0.126,1.25733636268361e-31
"Ccrn4l",4.67752891049597e-36,-0.269409161281251,0.223,0.17,1.32154224308243e-31
"Dnm1l",5.48128498488147e-36,-0.585413559508341,0.173,0.175,1.54862744677856e-31
"Mtf1",6.24541157963394e-36,-0.305234827046812,0.117,0.086,1.76451613359398e-31
"Osbpl9",4.83049134957021e-35,-0.625860250883333,0.311,0.281,1.36475872099407e-30
"Ppp6r1",6.82185655242369e-35,-0.260910787293041,0.127,0.095,1.92737913175627e-30
"Arhgef1",8.99818851649557e-35,-0.384424916498312,0.235,0.177,2.54225820156549e-30
"Mtmr3",1.18305378835382e-34,-0.533098603459051,0.151,0.156,3.34248186823603e-30
"Ptpn11",1.35255227054001e-34,-0.459694962564077,0.233,0.172,3.82136592995669e-30
"Med1",1.64151741804691e-34,-0.396515230277743,0.204,0.152,4.63777916120794e-30
"Hivep2",1.85168318175448e-34,-0.491301052966541,0.133,0.142,5.23156049341092e-30
"Vezf1",5.87605181804651e-34,-0.633900096168,0.265,0.246,1.66016092015268e-29
"Hp1bp3",6.91494869990845e-34,-0.661957293846597,0.325,0.289,1.95368045618514e-29
"Numa1",1.09146124636039e-33,-0.579888626591107,0.198,0.195,3.083705459342e-29
"Tm9sf4",4.73960619841005e-32,-0.465297418675828,0.215,0.159,1.33908093923679e-27
"Nrd1",6.88921251573456e-32,-0.629919620294842,0.295,0.268,1.94640921207048e-27
"Pcf11",8.79501683512312e-32,-0.423674598541033,0.301,0.223,2.48485610642733e-27
"Rab12",9.51475741626472e-32,-0.651661310782863,0.231,0.219,2.68820441281727e-27
"Arhgap10",1.3279629333398e-31,-0.672830330285746,0.185,0.182,3.75189367556493e-27
"Zcchc8",1.47199788133961e-31,-0.421623300793075,0.1,0.111,4.1588356141488e-27
"Pdgfa",2.33189175571297e-31,-0.527684220050355,0.159,0.166,6.58829377741584e-27
"Acap2",2.472142184256e-31,-0.458465247963309,0.231,0.172,6.98454331317849e-27
"Mnt",3.10070880493868e-31,-0.287925817485884,0.11,0.082,8.76043258659325e-27
"Nacc2",6.13957141022446e-31,-0.285329848508773,0.107,0.08,1.73461311053072e-26
"Myo9a",6.52912909086943e-31,-0.578789242261839,0.143,0.149,1.84467484204334e-26
"Tle1",9.0078196370175e-31,-0.274653697762329,0.137,0.104,2.54497928204655e-26
"Top2b",1.27025187525392e-30,-0.428520073832333,0.272,0.204,3.58884262315491e-26
"Mettl1",1.29091639081428e-30,-0.370909072816997,0.164,0.125,3.64722607896758e-26
"Appbp2",1.40085014802816e-30,-0.464192979185766,0.233,0.173,3.95782192322397e-26
"Jmy",2.46745692671572e-30,-0.321803378075591,0.147,0.111,6.97130605504993e-26
"Hdac5",3.53707031151735e-30,-0.340358567227481,0.207,0.159,9.99328475112997e-26
"Rsf1",3.89082286250374e-30,-0.442673309637017,0.216,0.162,1.09927418334318e-25
"Phlda3",4.3053257804637e-30,-0.446268896194035,0.206,0.211,1.21638369275441e-25
"Casc3",7.80885473000825e-30,-0.267142422492214,0.129,0.098,2.20623572686923e-25
"Angel2",1.26223272082342e-29,-0.582153652508578,0.187,0.185,3.56618610614239e-25
"Nup214",1.30849873836661e-29,-0.29003054439294,0.122,0.092,3.69690148550717e-25
"Ipo9",3.40847135690771e-29,-0.408745648803664,0.093,0.103,9.62995412467136e-25
"Dlat",3.72824467300412e-29,-0.358113488000695,0.163,0.124,1.05334096746386e-24
"Cbfa2t3",6.39938096848639e-29,-0.254774226320699,0.134,0.104,1.80801710502646e-24
"Tbce",1.51743458795837e-28,-0.433475323897132,0.108,0.118,4.28720794135879e-24
"Exosc10",2.51861090887282e-28,-0.513501217496318,0.134,0.14,7.11583140083837e-24
"Tpr",2.98773427358687e-28,-0.438613283966863,0.522,0.369,8.44124564316497e-24
"Mphosph8",3.79123698609664e-28,-0.423066966073308,0.2,0.152,1.07113818568188e-23
"Cdk13",4.81087065016198e-28,-0.603906236281209,0.184,0.18,1.35921528479026e-23
"Lamb2",1.21628808987374e-27,-0.348234843979096,0.199,0.208,3.43637874032027e-23
"Tmem57",1.42175444326445e-27,-0.557856436673398,0.17,0.17,4.01688282855505e-23
"Clpb",1.4649377073565e-27,-0.279463741673198,0.1,0.075,4.13888850459433e-23
"Rnf20",1.68079465201448e-27,-0.561382542354048,0.169,0.169,4.74874913033651e-23
"Parp4",2.0934693143428e-27,-0.282603687302987,0.108,0.082,5.91467885381273e-23
"Ccdc132",2.1076216656797e-27,-0.452554550498226,0.109,0.117,5.95466349204485e-23
"Arhgef6",2.69945648098951e-27,-0.546775510023449,0.161,0.162,7.62677439573965e-23
"Fyttd1",3.19331977278665e-27,-0.43850465910457,0.231,0.175,9.02208635405412e-23
"Hadhb",4.01059645893326e-27,-0.725311465895083,0.298,0.263,1.13311381754241e-22
"Ciz1",9.32395659174883e-27,-0.413996040648259,0.112,0.121,2.6342974558668e-22
"Usp9x",2.23530895691932e-26,-0.478838880943116,0.343,0.25,6.31541839598416e-22
"Usp25",4.84411685429573e-26,-0.668872270867144,0.274,0.248,1.36860833484417e-21
"Sympk",1.10203873765988e-25,-0.289706639310313,0.131,0.101,3.11359004551046e-21
"Oxsr1",1.39100797298946e-25,-0.485860432479813,0.118,0.125,3.93001482608713e-21
"Rock1",2.68432536505386e-25,-0.634111603581567,0.446,0.365,7.58402445388668e-21
"Rsrc2",2.7794022792126e-25,-0.538051615673969,0.502,0.411,7.85264525945935e-21
"Ppm1b",8.38589905667075e-25,-0.504999201194003,0.157,0.159,2.36926806048119e-20
"Ltn1",1.03393620314972e-24,-0.302244951327085,0.102,0.078,2.9211799547589e-20
"Ireb2",1.54956485996235e-24,-0.273800254439273,0.105,0.081,4.37798559885162e-20
"Synj2bp",6.31021385159378e-24,-0.467336040009901,0.202,0.154,1.78282471949079e-19
"Lats1",1.07995038835932e-23,-0.482184708728119,0.122,0.127,3.05118383223159e-19
"Copa",1.09436661245967e-23,-0.523614616362383,0.402,0.292,3.0919139901823e-19
"Gse1",1.46085974200293e-23,-0.395194019580989,0.095,0.104,4.12736702908089e-19
"Smox",1.53895889260387e-23,-0.434209564947371,0.197,0.153,4.3480205592737e-19
"Zc3h13",1.5647705601388e-23,-0.47343528275988,0.24,0.184,4.42094626356016e-19
"Zfp326",1.59164837865204e-23,-0.446005814608277,0.233,0.177,4.4968841642056e-19
"Csnk1g1",1.59432456760679e-23,-0.501749650217434,0.118,0.123,4.50444520085946e-19
"Snx27",1.67023485472972e-23,-0.434540448682592,0.18,0.138,4.71891453506788e-19
"Hadha",1.82776931464806e-23,-0.687994130910518,0.285,0.253,5.16399664467516e-19
"Atp2c1",3.35925171555851e-23,-0.577525275630999,0.197,0.19,9.49089387196745e-19
"Prmt5",3.60887567559841e-23,-0.269029563942394,0.106,0.082,1.01961564462682e-18
"Nup88",4.29498691207073e-23,-0.324091314767861,0.145,0.113,1.21346265226734e-18
"Phf21a",1.50616030454443e-22,-0.532388899463712,0.155,0.157,4.25535470842938e-18
"Srrt",1.63619581517516e-22,-0.553284551663005,0.228,0.217,4.62274403661438e-18
"Tet3",1.84864209821876e-22,-0.429676911873318,0.21,0.161,5.22296852009747e-18
"Wdr12",1.86070968356472e-22,-0.285638905395624,0.113,0.088,5.25706306897539e-18
"Dock7",6.38184205731673e-22,-0.372843008328114,0.139,0.108,1.80306183645369e-17
"Camta2",1.89979670429388e-21,-0.432632169248802,0.118,0.124,5.36749562864149e-17
"Jak2",2.92382139560563e-21,-0.361486310156957,0.177,0.14,8.26067258900458e-17
"Nob1",4.59164848803394e-21,-0.316912023292186,0.145,0.114,1.29727844732423e-16
"Papd5",4.73431680384347e-21,-0.417614868373141,0.106,0.113,1.3375865265899e-16
"Pabpc4",5.92785731025768e-21,-0.436180934871731,0.136,0.14,1.6747975258671e-16
"Mbnl2",6.53906351677081e-21,-0.41397530136486,0.53,0.38,1.84748161539326e-16
"Nf1",1.68401183560579e-20,-0.352984169803726,0.147,0.115,4.75783863913704e-16
"Mob3c",2.10655199386262e-20,-0.328710419802208,0.14,0.11,5.95164134826005e-16
"Fam214b",6.16943155592409e-20,-0.313994031165669,0.136,0.108,1.74304949749523e-15
"Preb",8.9348390326928e-20,-0.392452266322625,0.205,0.161,2.5243600719067e-15
"Ppid",2.44679256028217e-19,-0.339489004366145,0.243,0.192,6.9129230205652e-15
"Zmiz1",2.5783369384441e-19,-0.51282244787117,0.335,0.248,7.28457535218612e-15
"Zfp260",2.82938916888749e-19,-0.343989915938389,0.137,0.108,7.99387321885784e-15
"Zeb1",3.38111366179176e-19,-0.320360078952429,0.209,0.168,9.55266042866027e-15
"Tmem131",3.97250240495897e-19,-0.545929700595606,0.18,0.174,1.12235110447306e-14
"Cdc73",1.21690311628798e-18,-0.355232972801689,0.138,0.109,3.43811637444842e-14
"Sec24c",1.46551528082133e-18,-0.32519804989563,0.146,0.116,4.14052032290451e-14
"Sacm1l",1.59795821823732e-18,-0.366903826714766,0.143,0.113,4.51471135398591e-14
"Lyst",1.80140551927741e-18,-0.271553334579973,0.103,0.081,5.08951101361447e-14
"Atf7ip",3.44531252603428e-18,-0.31011074573813,0.126,0.1,9.73404147980464e-14
"Yipf6",6.638445256069e-18,-0.335490353632233,0.128,0.101,1.87555993819717e-13
"Phrf1",7.66073497026996e-18,-0.321060119713371,0.124,0.098,2.16438745115037e-13
"Ccnk",9.0208016083679e-18,-0.334969429171956,0.136,0.108,2.54864707841218e-13
"Slc25a19",1.08932453699847e-17,-0.38264439383823,0.098,0.104,3.07766861438177e-13
"Abl1",2.01503892427689e-17,-0.514099110519338,0.159,0.156,5.69308947275949e-13
"Brd8",4.38575170089445e-17,-0.6079961416333,0.205,0.194,1.23910642805371e-12
"Idh3b",4.42105698659004e-17,-0.497359482065027,0.332,0.247,1.24908123042129e-12
"Ddx39b",4.92444950793448e-17,-0.570674007124959,0.428,0.367,1.39130471947673e-12
"Mapk8",5.48849362029877e-17,-0.330470474950389,0.135,0.108,1.55066410254301e-12
"Mroh1",8.56075836140434e-17,-0.449363236956273,0.099,0.104,2.41867105984757e-12
"Sars",1.01022398475455e-16,-0.42540660091355,0.297,0.229,2.85418582412703e-12
"Akap11",1.37697142927359e-16,-0.41470742575724,0.123,0.098,3.89035737912666e-12
"Ip6k1",1.59478864452451e-16,-0.357541002418484,0.188,0.151,4.5057563573751e-12
"Thoc1",4.17036251285941e-16,-0.418838467997943,0.119,0.123,1.17825252075817e-11
"Ibtk",5.03086937806893e-16,-0.47068620384106,0.118,0.121,1.42137152538581e-11
"Kdm6a",5.0800714000172e-16,-0.381018172267607,0.161,0.128,1.43527257264686e-11
"Mbtps1",5.50991440663192e-16,-0.379737993924623,0.187,0.149,1.55671611730572e-11
"Btbd7",5.66078046152622e-16,-0.313720282410474,0.108,0.086,1.599340303795e-11
"Wdr44",6.57504786828429e-16,-0.446238544594785,0.101,0.106,1.85764827422636e-11
"Opa1",1.56927012023766e-15,-0.479765764923141,0.125,0.126,4.43365887070745e-11
"Mef2a",1.59998974278709e-15,-0.434967416977209,0.403,0.299,4.52045102029636e-11
"Nfyc",2.17520085883799e-15,-0.328490202787188,0.145,0.117,6.14559498647498e-11
"Srsf6",4.03573773733481e-15,-0.551349432636534,0.458,0.378,1.14021698292921e-10
"Crebzf",5.24942589723607e-15,-0.404135501211223,0.117,0.121,1.48312029874611e-10
"Pigq",8.76119996822955e-15,-0.394526857195369,0.102,0.107,2.47530182702389e-10
"Krit1",1.1717350655043e-14,-0.389732238268948,0.108,0.112,3.31050308056931e-10
"Dnajc7",1.79949712904375e-14,-0.470956082501647,0.328,0.249,5.0841192386873e-10
"Tmem140",1.83433575146719e-14,-0.443326696433192,0.202,0.161,5.18254879862025e-10
"Got1",1.84396842522737e-14,-0.453648336522766,0.307,0.24,5.2097639917949e-10
"Atf2",1.86096506457454e-14,-0.403250425120406,0.179,0.142,5.25778459694244e-10
"Mterfd1",2.41062476899457e-14,-0.321138730488907,0.117,0.095,6.81073815984036e-10
"Mtch2",3.43419553510026e-14,-0.671989326181954,0.397,0.321,9.70263264531876e-10
"Dnajb6",4.26666713998571e-14,-0.411946312880304,0.561,0.396,1.20546146706016e-09
"Tmem214",1.45583343630453e-13,-0.384991484624581,0.175,0.141,4.11316620759118e-09
"Nfic",1.89043227795873e-13,-0.586948329725901,0.413,0.34,5.3410383149168e-09
"Cdc42bpa",2.20256219036421e-13,-0.471867528943584,0.137,0.138,6.22289895643601e-09
"Mrpl37",2.65100244509837e-13,-0.299618408811888,0.12,0.098,7.48987720813641e-09
"Gnpat",2.78477583051163e-13,-0.383012598223914,0.097,0.101,7.86782715394451e-09
"Setx",2.85358735530594e-13,-0.45530751909874,0.118,0.12,8.06224035494587e-09
"Bms1",3.71357280341583e-13,-0.462416309475337,0.13,0.13,1.04919572414907e-08
"Slc6a6",6.33413973132833e-13,-0.4595807642419,0.462,0.387,1.78958449829219e-08
"Zcchc2",7.46356135698844e-13,-0.402007172224962,0.101,0.105,2.10867999018994e-08
"Iars2",1.18667372217714e-12,-0.348695553360164,0.121,0.098,3.35270926726708e-08
"A630007B06Rik",1.33421736654672e-12,-0.402089662450125,0.17,0.137,3.76956432570444e-08
"Nmt1",1.40602523862726e-12,-0.640314579394544,0.323,0.274,3.97244310669359e-08
"Clpx",1.68389305269568e-12,-0.357069451415841,0.151,0.123,4.7575030417811e-08
"Brd7",1.8551248625941e-12,-0.524045738551166,0.271,0.209,5.24128427428711e-08
"Zswim8",2.06885216222751e-12,-0.452450129957931,0.144,0.142,5.84512801394139e-08
"Ube4b",2.29783823634494e-12,-0.524553303225927,0.153,0.148,6.49208236914536e-08
"Ddx42",2.80979538866043e-12,-0.455635230921243,0.212,0.168,7.9385149115823e-08
"Secisbp2",3.36442318932108e-12,-0.448341610631374,0.118,0.119,9.50550483678885e-08
"Sec16a",4.18783599290596e-12,-0.361075806534097,0.127,0.103,1.18318930307572e-07
"Etfdh",1.20750531384738e-11,-0.482700398981572,0.119,0.12,3.41156476321302e-07
"Ublcp1",1.26519702798976e-11,-0.317914469766455,0.118,0.097,3.57456116317946e-07
"Iars",1.43883915780005e-11,-0.316523101961159,0.121,0.1,4.06515227253248e-07
"Arhgef10l",2.14334048442256e-11,-0.317341584945911,0.12,0.099,6.05557987063906e-07
"Crim1",2.40957708275479e-11,-0.338107801607434,0.105,0.11,6.80777813190711e-07
"Ivns1abp",3.14146438158884e-11,-0.498708898751616,0.289,0.232,8.87557931730295e-07
"Fam160b1",6.08836811639046e-11,-0.346047705477774,0.119,0.098,1.7201466439238e-06
"Map2k7",6.95091690462388e-11,-0.336599803158197,0.132,0.108,1.96384255306339e-06
"Phf12",7.23779476077616e-11,-0.419239679865364,0.122,0.123,2.04489415376209e-06
"Mms19",1.45778658632818e-10,-0.287873104296027,0.1,0.082,4.11868444235301e-06
"Sf1",1.53759316415075e-10,-0.577704567175415,0.373,0.312,4.34416196667513e-06
"Eif2b4",3.93616048669247e-10,-0.322256337474965,0.12,0.099,1.11208342230522e-05
"Tcerg1",3.99394933315405e-10,-0.594531047930627,0.199,0.183,1.12841050509601e-05
"1200014J11Rik",4.84065281841713e-10,-0.33839975481534,0.113,0.093,1.36762964078739e-05
"Ube2e2",5.08927575943941e-10,-0.31104355825978,0.108,0.089,1.43787308031442e-05
"Ahctf1",5.22709044570658e-10,-0.392796324271219,0.172,0.141,1.47680986362548e-05
"Pi4ka",8.10211855296721e-10,-0.456695347646554,0.121,0.12,2.28909155476983e-05
"Heatr6",1.15339083207162e-09,-0.455143667619403,0.112,0.112,3.25867511785194e-05
"Apc",1.24594163500028e-09,-0.563626213969961,0.197,0.182,3.52015890136629e-05
"Cyb5r1",1.28494440750586e-09,-0.262979595712738,0.12,0.101,3.63035343452632e-05
"Pank2",1.31346125618687e-09,-0.395876102275379,0.165,0.135,3.71092208710477e-05
"Taf15",1.46530456173408e-09,-0.42098918023607,0.214,0.173,4.13992497826729e-05
"Wdr43",1.49287847060711e-09,-0.325197815877601,0.21,0.174,4.21782954300626e-05
"Kpna6",1.7472230502864e-09,-0.317777604715266,0.108,0.09,4.93642928397416e-05
"Ncoa1",1.77949874098798e-09,-0.420168258436312,0.175,0.142,5.02761779291335e-05
"Cdk16",2.92889941934672e-09,-0.358211567323616,0.169,0.139,8.27501952948028e-05
"0610030E20Rik",3.64278973535387e-09,-0.317971049578803,0.122,0.102,0.000102919738392953
"Srsf2",4.03068238788398e-09,-0.267356605758537,0.708,0.547,0.000113878869504886
"Celf2",4.06574756085437e-09,-0.606045494518152,0.496,0.395,0.000114869565836818
"Tbl1xr1",4.543135530926e-09,-0.547225197054548,0.16,0.152,0.000128357208155252
"Pias4",7.09476790501019e-09,-0.459997788298663,0.131,0.128,0.000200448477620253
"Rb1",9.14234525448089e-09,-0.356814860525057,0.121,0.1,0.000258298680474849
"4833420G17Rik",1.03068127961791e-08,-0.296562708864002,0.122,0.103,0.000291198381930447
"Kansl1",1.03493813006719e-08,-0.592778070379295,0.241,0.213,0.000292401069887883
"Ncoa6",1.75078082707758e-08,-0.450660647094657,0.118,0.117,0.00049464810707423
"Rabgef1",2.47162237775495e-08,-0.503086668149358,0.21,0.193,0.000698307470387106
"Meg3",2.54656377514665e-08,-4.79890950780558,0.26,0.212,0.000719480663392182
"Diap2",3.2554031322706e-08,-0.50331951955443,0.206,0.166,0.000919749046960413
"Serhl",3.69536682185805e-08,-0.377817652946509,0.11,0.11,0.00104405198817955
"Fbxl3",4.39090564027054e-08,-0.45128347678686,0.219,0.177,0.00124056257054564
"Zfp598",4.55668335094011e-08,-0.365953017036777,0.102,0.103,0.00128739974714111
