"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Loxl3",0,-0.442627433355614,0.249,0.421,0,"FAPs (Stem)","Loxl3"
"Dio2",0,-0.443266419749921,0.052,0.208,0,"FAPs (Stem)","Dio2"
"Tmem204",0,-0.443993735118233,0.053,0.264,0,"FAPs (Stem)","Tmem204"
"Ecm2",0,-0.446576458593305,0.39,0.572,0,"FAPs (Stem)","Ecm2"
"Cav1",0,-0.446948000672149,0.298,0.467,0,"FAPs (Stem)","Cav1"
"Col3a1",0,-0.448714705497752,0.966,0.972,0,"FAPs (Stem)","Col3a1"
"Mxra8",0,-0.449119792851989,0.714,0.822,0,"FAPs (Stem)","Mxra8"
"Rgs10",0,-0.452228588027392,0.189,0.441,0,"FAPs (Stem)","Rgs10"
"Fkbp11",0,-0.45542989804817,0.224,0.424,0,"FAPs (Stem)","Fkbp11"
"Ltbp2",0,-0.455605887807983,0.027,0.183,0,"FAPs (Stem)","Ltbp2"
"Plod2",0,-0.457160253135439,0.29,0.504,0,"FAPs (Stem)","Plod2"
"Ssr2",0,-0.457267873977559,0.612,0.734,0,"FAPs (Stem)","Ssr2"
"Scn7a",0,-0.458877694003436,0.354,0.562,0,"FAPs (Stem)","Scn7a"
"Boc",0,-0.463931925041996,0.143,0.343,0,"FAPs (Stem)","Boc"
"Gfra1",0,-0.464389185693654,0.059,0.255,0,"FAPs (Stem)","Gfra1"
"Anxa5",0,-0.472716999610298,0.881,0.958,0,"FAPs (Stem)","Anxa5"
"C1qtnf6",0,-0.474086482265486,0.354,0.541,0,"FAPs (Stem)","C1qtnf6"
"Egr2",0,-0.474580495084285,0.114,0.304,0,"FAPs (Stem)","Egr2"
"Mndal",0,-0.474713206942015,0.289,0.489,0,"FAPs (Stem)","Mndal"
"Lgals3bp",0,-0.47539244160351,0.326,0.497,0,"FAPs (Stem)","Lgals3bp"
"Tpm2",0,-0.476201588897375,0.13,0.318,0,"FAPs (Stem)","Tpm2"
"Ctsh",0,-0.476415763888034,0.419,0.615,0,"FAPs (Stem)","Ctsh"
"Cxcl16",0,-0.48011714525601,0.119,0.385,0,"FAPs (Stem)","Cxcl16"
"Lsamp",0,-0.481606514857325,0.074,0.275,0,"FAPs (Stem)","Lsamp"
"Adh1",0,-0.483492145309636,0.16,0.331,0,"FAPs (Stem)","Adh1"
"Col16a1",0,-0.483496234340488,0.283,0.469,0,"FAPs (Stem)","Col16a1"
"Gnb4",0,-0.484062529557427,0.171,0.431,0,"FAPs (Stem)","Gnb4"
"Aprt",0,-0.486632678153287,0.355,0.595,0,"FAPs (Stem)","Aprt"
"Fxyd5",0,-0.487568843731203,0.284,0.54,0,"FAPs (Stem)","Fxyd5"
"Kdelr3",0,-0.4881223598752,0.416,0.611,0,"FAPs (Stem)","Kdelr3"
"Col18a1",0,-0.488376046591441,0.168,0.369,0,"FAPs (Stem)","Col18a1"
"Sema5a",0,-0.492409371153497,0.078,0.301,0,"FAPs (Stem)","Sema5a"
"Mrc2",0,-0.496127057350659,0.405,0.596,0,"FAPs (Stem)","Mrc2"
"Clmp",0,-0.503589845797708,0.439,0.655,0,"FAPs (Stem)","Clmp"
"Abca8a",0,-0.506124126113246,0.625,0.762,0,"FAPs (Stem)","Abca8a"
"Srpx2",0,-0.507004617001865,0.356,0.558,0,"FAPs (Stem)","Srpx2"
"Tgfbi",0,-0.518184303949335,0.456,0.659,0,"FAPs (Stem)","Tgfbi"
"Col27a1",0,-0.522431482575389,0.095,0.351,0,"FAPs (Stem)","Col27a1"
"Gng11",0,-0.523962369761578,0.476,0.672,0,"FAPs (Stem)","Gng11"
"Tcf4",0,-0.524255083579528,0.683,0.819,0,"FAPs (Stem)","Tcf4"
"Sgk1",0,-0.524967487743255,0.373,0.588,0,"FAPs (Stem)","Sgk1"
"Sept11",0,-0.528265018865052,0.269,0.511,0,"FAPs (Stem)","Sept11"
"Bicc1",0,-0.534105249418414,0.58,0.755,0,"FAPs (Stem)","Bicc1"
"Ggt5",0,-0.537601869651434,0.137,0.392,0,"FAPs (Stem)","Ggt5"
"Emp1",0,-0.537736914694524,0.745,0.889,0,"FAPs (Stem)","Emp1"
"Fkbp10",0,-0.541366633133716,0.355,0.579,0,"FAPs (Stem)","Fkbp10"
"Prdx4",0,-0.544830818035405,0.498,0.683,0,"FAPs (Stem)","Prdx4"
"F2r",0,-0.546298452812737,0.073,0.333,0,"FAPs (Stem)","F2r"
"Serpinh1",0,-0.547097694170447,0.942,0.966,0,"FAPs (Stem)","Serpinh1"
"Nfib",0,-0.562344827042493,0.705,0.845,0,"FAPs (Stem)","Nfib"
"Wbp5",0,-0.562865688643987,0.657,0.807,0,"FAPs (Stem)","Wbp5"
"Rcn3",0,-0.56603869705582,0.715,0.834,0,"FAPs (Stem)","Rcn3"
"Lamb1",0,-0.570252856007664,0.529,0.656,0,"FAPs (Stem)","Lamb1"
"Actn1",0,-0.570668263703398,0.07,0.349,0,"FAPs (Stem)","Actn1"
"Ly6e",0,-0.571513319035545,0.721,0.816,0,"FAPs (Stem)","Ly6e"
"Acta2",0,-0.571541949020899,0.036,0.162,0,"FAPs (Stem)","Acta2"
"Atp1a2",0,-0.575663942479224,0.046,0.245,0,"FAPs (Stem)","Atp1a2"
"Lifr",0,-0.577384537924096,0.221,0.45,0,"FAPs (Stem)","Lifr"
"Ctsk",0,-0.580547935087357,0.612,0.764,0,"FAPs (Stem)","Ctsk"
"Fam198b",0,-0.581756377450639,0.169,0.42,0,"FAPs (Stem)","Fam198b"
"Vcam1",0,-0.582277524153832,0.102,0.356,0,"FAPs (Stem)","Vcam1"
"Col6a1",0,-0.585220342230132,0.906,0.945,0,"FAPs (Stem)","Col6a1"
"Mafb",0,-0.588640959790374,0.334,0.549,0,"FAPs (Stem)","Mafb"
"Cpe",0,-0.58892105485444,0.031,0.145,0,"FAPs (Stem)","Cpe"
"Ppap2a",0,-0.589692004747011,0.175,0.457,0,"FAPs (Stem)","Ppap2a"
"Plod1",0,-0.590007101283655,0.264,0.537,0,"FAPs (Stem)","Plod1"
"Cd63",0,-0.590638218362245,0.962,0.982,0,"FAPs (Stem)","Cd63"
"Tsc22d1",0,-0.593732031699318,0.421,0.638,0,"FAPs (Stem)","Tsc22d1"
"Icam1",0,-0.600064008175104,0.242,0.479,0,"FAPs (Stem)","Icam1"
"Fscn1",0,-0.601052026649655,0.126,0.428,0,"FAPs (Stem)","Fscn1"
"Ptn",0,-0.609520205910699,0.036,0.169,0,"FAPs (Stem)","Ptn"
"Meox2",0,-0.611149576745212,0.327,0.569,0,"FAPs (Stem)","Meox2"
"Ifi203",0,-0.616357352923939,0.401,0.587,0,"FAPs (Stem)","Ifi203"
"Spon1",0,-0.620219995676331,0.047,0.276,0,"FAPs (Stem)","Spon1"
"Cthrc1",0,-0.621336966584726,0.168,0.343,0,"FAPs (Stem)","Cthrc1"
"KCTD12",0,-0.632808262233458,0.275,0.523,0,"FAPs (Stem)","KCTD12"
"Cdh11",0,-0.634914932116298,0.066,0.318,0,"FAPs (Stem)","Cdh11"
"Col6a2",0,-0.638306988116924,0.866,0.923,0,"FAPs (Stem)","Col6a2"
"Sept4",0,-0.640196646725915,0.033,0.338,0,"FAPs (Stem)","Sept4"
"Igsf10",0,-0.641738179227502,0.184,0.469,0,"FAPs (Stem)","Igsf10"
"Angptl4",0,-0.645966497958179,0.159,0.353,0,"FAPs (Stem)","Angptl4"
"Cp",0,-0.648366988733213,0.158,0.373,0,"FAPs (Stem)","Cp"
"Wisp2",0,-0.648590286263736,0.101,0.262,0,"FAPs (Stem)","Wisp2"
"Eva1b",0,-0.654315100796493,0.348,0.634,0,"FAPs (Stem)","Eva1b"
"Tmem119",0,-0.657609256862516,0.123,0.431,0,"FAPs (Stem)","Tmem119"
"Bmper",0,-0.658855863499072,0.145,0.449,0,"FAPs (Stem)","Bmper"
"Peg3",0,-0.66566096997907,0.158,0.352,0,"FAPs (Stem)","Peg3"
"Ank2",0,-0.672039006157771,0.247,0.555,0,"FAPs (Stem)","Ank2"
"Lhfp",0,-0.673278106944163,0.577,0.797,0,"FAPs (Stem)","Lhfp"
"Fibin",0,-0.676409761173429,0.094,0.334,0,"FAPs (Stem)","Fibin"
"Il11ra1",0,-0.679374153202697,0.71,0.883,0,"FAPs (Stem)","Il11ra1"
"Hspg2",0,-0.682554126558662,0.714,0.83,0,"FAPs (Stem)","Hspg2"
"Scarf2",0,-0.686402954002859,0.22,0.561,0,"FAPs (Stem)","Scarf2"
"Mif",0,-0.686893314144737,0.425,0.644,0,"FAPs (Stem)","Mif"
"Penk",0,-0.702891511544551,0.193,0.361,0,"FAPs (Stem)","Penk"
"Vwa1",0,-0.705227248748222,0.148,0.344,0,"FAPs (Stem)","Vwa1"
"Matn2",0,-0.708893870933868,0.166,0.476,0,"FAPs (Stem)","Matn2"
"Col1a2",0,-0.716214987813378,0.972,0.979,0,"FAPs (Stem)","Col1a2"
"Col5a2",0,-0.717152867864152,0.798,0.878,0,"FAPs (Stem)","Col5a2"
"Colec12",0,-0.725426519660434,0.357,0.642,0,"FAPs (Stem)","Colec12"
"Iigp1",0,-0.734311698911826,0.205,0.36,0,"FAPs (Stem)","Iigp1"
"Clec11a",0,-0.736008826962893,0.063,0.344,0,"FAPs (Stem)","Clec11a"
"Gadd45b",0,-0.744589704777182,0.471,0.676,0,"FAPs (Stem)","Gadd45b"
"Gpx3",0,-0.744989785061504,0.664,0.826,0,"FAPs (Stem)","Gpx3"
"Prrx2",0,-0.75003659701359,0.228,0.538,0,"FAPs (Stem)","Prrx2"
"Nid2",0,-0.755400301535784,0.204,0.519,0,"FAPs (Stem)","Nid2"
"Cpxm2",0,-0.764057196235922,0.083,0.277,0,"FAPs (Stem)","Cpxm2"
"Tm4sf1",0,-0.768263673876928,0.411,0.619,0,"FAPs (Stem)","Tm4sf1"
"Hmcn2",0,-0.769013889716092,0.275,0.531,0,"FAPs (Stem)","Hmcn2"
"Ifi30",0,-0.773427398379278,0.264,0.527,0,"FAPs (Stem)","Ifi30"
"Emilin1",0,-0.775912732176619,0.189,0.493,0,"FAPs (Stem)","Emilin1"
"Lox",0,-0.776117976678596,0.279,0.544,0,"FAPs (Stem)","Lox"
"Igf1",0,-0.778799750807827,0.51,0.767,0,"FAPs (Stem)","Igf1"
"Spry1",0,-0.779215344705302,0.18,0.475,0,"FAPs (Stem)","Spry1"
"Ctgf",0,-0.788609251683095,0.181,0.386,0,"FAPs (Stem)","Ctgf"
"Nrep",0,-0.807028002291544,0.207,0.457,0,"FAPs (Stem)","Nrep"
"Sh3bgrl3",0,-0.817919940601426,0.592,0.76,0,"FAPs (Stem)","Sh3bgrl3"
"Nrp1",0,-0.820954358167512,0.413,0.694,0,"FAPs (Stem)","Nrp1"
"Podn",0,-0.824840464881757,0.315,0.602,0,"FAPs (Stem)","Podn"
"F3",0,-0.826736233296302,0.373,0.624,0,"FAPs (Stem)","F3"
"Srpx",0,-0.830252785167159,0.241,0.56,0,"FAPs (Stem)","Srpx"
"Cpxm1",0,-0.841709828619452,0.313,0.576,0,"FAPs (Stem)","Cpxm1"
"Bmp5",0,-0.845997676887031,0.181,0.516,0,"FAPs (Stem)","Bmp5"
"Angptl1",0,-0.8525368520171,0.468,0.713,0,"FAPs (Stem)","Angptl1"
"Svep1",0,-0.87528103472714,0.307,0.645,0,"FAPs (Stem)","Svep1"
"Comp",0,-0.87798556825657,0.032,0.148,0,"FAPs (Stem)","Comp"
"Mfap2",0,-0.878112459070892,0.374,0.644,0,"FAPs (Stem)","Mfap2"
"Gpm6b",0,-0.885293435645306,0.262,0.595,0,"FAPs (Stem)","Gpm6b"
"Cfh",0,-0.886225715754782,0.189,0.412,0,"FAPs (Stem)","Cfh"
"Gas1",0,-0.898286240418327,0.508,0.787,0,"FAPs (Stem)","Gas1"
"Igfbp3",0,-0.900900531900898,0.078,0.287,0,"FAPs (Stem)","Igfbp3"
"1500015O10Rik",0,-0.908437346080707,0.049,0.24,0,"FAPs (Stem)","1500015O10Rik"
"Ndufa4l2",0,-0.916130825943689,0.074,0.428,0,"FAPs (Stem)","Ndufa4l2"
"Itm2a",0,-0.916691901999074,0.686,0.876,0,"FAPs (Stem)","Itm2a"
"Col1a1",0,-0.922091569502448,0.942,0.961,0,"FAPs (Stem)","Col1a1"
"Meox1",0,-0.924980101838632,0.047,0.358,0,"FAPs (Stem)","Meox1"
"Jun",0,-0.93146200184734,0.838,0.884,0,"FAPs (Stem)","Jun"
"Thbs1",0,-0.954458731279102,0.231,0.491,0,"FAPs (Stem)","Thbs1"
"Tnc",0,-0.962778921651073,0.032,0.196,0,"FAPs (Stem)","Tnc"
"Tmem176a",0,-0.980477792576479,0.065,0.373,0,"FAPs (Stem)","Tmem176a"
"Cxcl12",0,-0.983350632813663,0.589,0.842,0,"FAPs (Stem)","Cxcl12"
"Mmp3",0,-0.990494574365457,0.086,0.224,0,"FAPs (Stem)","Mmp3"
"G0s2",0,-0.996934428741251,0.133,0.38,0,"FAPs (Stem)","G0s2"
"Fxyd6",0,-1.00067367476186,0.175,0.501,0,"FAPs (Stem)","Fxyd6"
"Crlf1",0,-1.01020680601116,0.025,0.299,0,"FAPs (Stem)","Crlf1"
"Sfrp1",0,-1.04736524614859,0.159,0.375,0,"FAPs (Stem)","Sfrp1"
"H19",0,-1.05123260769599,0.152,0.305,0,"FAPs (Stem)","H19"
"Cygb",0,-1.0958088663429,0.558,0.862,0,"FAPs (Stem)","Cygb"
"Cxcl9",0,-1.09660687430878,0.068,0.217,0,"FAPs (Stem)","Cxcl9"
"Mdk",0,-1.123797617737,0.081,0.464,0,"FAPs (Stem)","Mdk"
"Lpl",0,-1.13840265084287,0.626,0.831,0,"FAPs (Stem)","Lpl"
"Steap4",0,-1.14620680262524,0.204,0.607,0,"FAPs (Stem)","Steap4"
"Hsd11b1",0,-1.14925617932497,0.216,0.442,0,"FAPs (Stem)","Hsd11b1"
"Mest",0,-1.15231407748618,0.124,0.38,0,"FAPs (Stem)","Mest"
"Olfml3",0,-1.19068928339655,0.29,0.686,0,"FAPs (Stem)","Olfml3"
"Col8a1",0,-1.19476039986693,0.151,0.437,0,"FAPs (Stem)","Col8a1"
"Timp1",0,-1.20991740268538,0.274,0.507,0,"FAPs (Stem)","Timp1"
"Rbp1",0,-1.23370590461779,0.254,0.666,0,"FAPs (Stem)","Rbp1"
"Col4a2",0,-1.23457923837295,0.462,0.769,0,"FAPs (Stem)","Col4a2"
"Pdgfrl",0,-1.24150246295815,0.136,0.553,0,"FAPs (Stem)","Pdgfrl"
"Col4a1",0,-1.29090764633069,0.607,0.845,0,"FAPs (Stem)","Col4a1"
"Gas6",0,-1.29722098470163,0.275,0.663,0,"FAPs (Stem)","Gas6"
"Fbln7",0,-1.30238488536743,0.074,0.47,0,"FAPs (Stem)","Fbln7"
"Postn",0,-1.32484206770858,0.309,0.448,0,"FAPs (Stem)","Postn"
"Col6a3",0,-1.36096250134658,0.724,0.903,0,"FAPs (Stem)","Col6a3"
"Tmem176b",0,-1.3685330882213,0.1,0.5,0,"FAPs (Stem)","Tmem176b"
"Lum",0,-1.38938535741535,0.815,0.958,0,"FAPs (Stem)","Lum"
"Mfap4",0,-1.48394600886157,0.129,0.447,0,"FAPs (Stem)","Mfap4"
"Thbs4",0,-1.56895937460338,0.132,0.385,0,"FAPs (Stem)","Thbs4"
"Crispld2",0,-1.61331402079541,0.149,0.577,0,"FAPs (Stem)","Crispld2"
"Sparcl1",0,-1.7531780943093,0.366,0.817,0,"FAPs (Stem)","Sparcl1"
"Col15a1",0,-1.79768859836051,0.229,0.717,0,"FAPs (Stem)","Col15a1"
"Igfbp7",0,-1.8107364776466,0.742,0.983,0,"FAPs (Stem)","Igfbp7"
"Apoe",0,-1.81272732014019,0.194,0.446,0,"FAPs (Stem)","Apoe"
"Cst3",0,-1.90205787869964,0.953,0.989,0,"FAPs (Stem)","Cst3"
"Bgn",0,-1.91812777826058,0.565,0.943,0,"FAPs (Stem)","Bgn"
"Cilp",0,-2.01522569264809,0.201,0.621,0,"FAPs (Stem)","Cilp"
"Apod",0,-2.19694247021903,0.571,0.842,0,"FAPs (Stem)","Apod"
"Smoc2",0,-2.20294098323716,0.536,0.927,0,"FAPs (Stem)","Smoc2"
"Mgp",0,-3.75330257745435,0.337,0.904,0,"FAPs (Stem)","Mgp"
"Cxcl14",0,-3.79127753722174,0.159,0.728,0,"FAPs (Stem)","Cxcl14"
"Ddah1",1.11825322210725e-304,-0.294605469833505,0.022,0.122,3.15940082841961e-300,"FAPs (Stem)","Ddah1"
"Figf",2.93335422494742e-303,0.436092673861464,0.252,0.139,8.28760569174394e-299,"FAPs (Stem)","Figf"
"Lgmn",3.17025169579105e-303,-0.375703054892196,0.285,0.449,8.95691211611846e-299,"FAPs (Stem)","Lgmn"
"Cd81",5.31341337892416e-303,-0.347593134132098,0.937,0.965,1.50119868194744e-298,"FAPs (Stem)","Cd81"
"Arhgdib",3.3500804042916e-302,-0.269948718732191,0.05,0.165,9.46498216624505e-298,"FAPs (Stem)","Arhgdib"
"Antxr2",4.26229128552115e-301,0.392008154555792,0.681,0.596,1.20422515689829e-296,"FAPs (Stem)","Antxr2"
"Lman1",7.29549142623198e-301,-0.344299405734333,0.481,0.624,2.06119519265332e-296,"FAPs (Stem)","Lman1"
"Mxra7",1.67952390527569e-300,-0.33160416003763,0.532,0.684,4.7451588895754e-296,"FAPs (Stem)","Mxra7"
"Sgcb",9.49126349687924e-300,-0.251391140798296,0.219,0.385,2.68156667577329e-295,"FAPs (Stem)","Sgcb"
"Gdf10",1.90238156503298e-298,-0.666597738918616,0.068,0.185,5.37479863568768e-294,"FAPs (Stem)","Gdf10"
"Chp1",1.8910578876464e-297,0.401333910955914,0.495,0.387,5.34280584996737e-293,"FAPs (Stem)","Chp1"
"Colgalt1",3.13511504431366e-296,-0.322269896079056,0.426,0.581,8.85764053469938e-292,"FAPs (Stem)","Colgalt1"
"Bmp1",5.8655666618531e-296,0.381299697658469,0.731,0.668,1.65719854897336e-291,"FAPs (Stem)","Bmp1"
"Dcbld2",1.09557358757799e-294,0.423852641362486,0.479,0.368,3.09532405698408e-290,"FAPs (Stem)","Dcbld2"
"Blvrb",3.55262475321327e-294,0.397495662143474,0.643,0.557,1.00372307152535e-289,"FAPs (Stem)","Blvrb"
"Ntn4",6.95425744121597e-291,0.424860568564377,0.325,0.207,1.96478635486675e-286,"FAPs (Stem)","Ntn4"
"Camk2n1",1.72180796744373e-290,0.37112842432202,0.674,0.568,4.86462405041878e-286,"FAPs (Stem)","Camk2n1"
"Gm20204",1.72795595732799e-290,0.427981973036393,0.236,0.129,4.88199396623876e-286,"FAPs (Stem)","Gm20204"
"Nudt4",7.10064772675907e-290,-0.357316887334411,0.369,0.519,2.00614600224124e-285,"FAPs (Stem)","Nudt4"
"Serpine1",3.21776459671851e-288,-0.495980149960601,0.159,0.308,9.09115031510882e-284,"FAPs (Stem)","Serpine1"
"Rab34",1.65101689935845e-287,-0.293561299041511,0.346,0.516,4.66461804575743e-283,"FAPs (Stem)","Rab34"
"Id1",1.16936954431559e-286,-0.371726439099682,0.1,0.228,3.30381977355485e-282,"FAPs (Stem)","Id1"
"Ets1",6.86963757685836e-286,-0.25861555257383,0.175,0.328,1.94087870458979e-281,"FAPs (Stem)","Ets1"
"Glce",1.86223395569495e-284,0.376396925304071,0.275,0.163,5.26136959502494e-280,"FAPs (Stem)","Glce"
"Itm2c",2.76015591000507e-283,-0.323732574205473,0.653,0.772,7.79826849253734e-279,"FAPs (Stem)","Itm2c"
"Aldh1a2",4.48366037477613e-283,-0.437897305209562,0.135,0.274,1.2667685656855e-278,"FAPs (Stem)","Aldh1a2"
"Arhgef40",6.50143094553718e-283,-0.260851879750018,0.228,0.389,1.83684928504262e-278,"FAPs (Stem)","Arhgef40"
"Isg15",1.00928156144582e-282,-0.540317970255709,0.211,0.361,2.85152319555289e-278,"FAPs (Stem)","Isg15"
"Camk1d",4.77216621938881e-281,0.255926820542377,0.227,0.118,1.34828012196392e-276,"FAPs (Stem)","Camk1d"
"Tmed3",1.01146422476412e-279,-0.327127856385737,0.778,0.83,2.85768987422606e-275,"FAPs (Stem)","Tmed3"
"Ccdc80",2.35694193746167e-279,-0.347667421456672,0.554,0.703,6.65906805591045e-275,"FAPs (Stem)","Ccdc80"
"Gpr153",3.5574590913793e-279,-0.284168961463623,0.248,0.408,1.0050889170874e-274,"FAPs (Stem)","Gpr153"
"Gpc6",1.17949186074455e-278,0.389205533332112,0.42,0.299,3.33241835416159e-274,"FAPs (Stem)","Gpc6"
"Wfdc1",1.88166287095404e-278,-0.330577914414268,0.047,0.153,5.31626210930645e-274,"FAPs (Stem)","Wfdc1"
"Maf",5.72425964760853e-278,0.433799176497722,0.389,0.265,1.61727507823884e-273,"FAPs (Stem)","Maf"
"Pvr",1.09434520765692e-275,0.401355261310512,0.315,0.202,3.09185351519309e-271,"FAPs (Stem)","Pvr"
"Fgfr1",1.03980639869403e-272,0.348582764201811,0.794,0.754,2.93776501823023e-268,"FAPs (Stem)","Fgfr1"
"Tspan4",1.06938852522152e-272,-0.390079686599547,0.344,0.49,3.02134340030836e-268,"FAPs (Stem)","Tspan4"
"Antxr1",3.1517174023374e-272,0.447256015711495,0.624,0.536,8.90454717682385e-268,"FAPs (Stem)","Antxr1"
"Cmklr1",2.62845410253848e-270,-0.319044044918062,0.174,0.317,7.42617137590196e-266,"FAPs (Stem)","Cmklr1"
"Ifngr1",2.88838199484889e-270,-0.457254310472126,0.605,0.74,8.16054565004657e-266,"FAPs (Stem)","Ifngr1"
"Clip1",4.64978814666036e-270,0.394524787753241,0.426,0.318,1.31370464507595e-265,"FAPs (Stem)","Clip1"
"Col5a3",1.55638085932611e-269,-0.441978166606795,0.658,0.78,4.39724284185405e-265,"FAPs (Stem)","Col5a3"
"Errfi1",1.33187457736099e-267,0.605409599646987,0.696,0.634,3.762945243418e-263,"FAPs (Stem)","Errfi1"
"Ifitm2",1.86576784753481e-267,-0.270928468241893,0.955,0.976,5.27135389964011e-263,"FAPs (Stem)","Ifitm2"
"Tmem167",4.71654277093925e-267,-0.305257293190523,0.6,0.707,1.33256482907347e-262,"FAPs (Stem)","Tmem167"
"Cdkn1c",9.31560471971417e-266,-0.740200480465309,0.398,0.547,2.63193780146084e-261,"FAPs (Stem)","Cdkn1c"
"Rpl38",6.9505409779337e-264,0.255419236302478,0.974,0.96,1.96373634249561e-259,"FAPs (Stem)","Rpl38"
"Pten",9.55650432099412e-264,-0.295390220493983,0.396,0.554,2.69999916581047e-259,"FAPs (Stem)","Pten"
"Rpl4",2.34761702571289e-262,0.260835565945819,0.969,0.957,6.63272238274663e-258,"FAPs (Stem)","Rpl4"
"Mt1",7.10215292385788e-262,0.301752635623131,0.956,0.899,2.00657126557757e-257,"FAPs (Stem)","Mt1"
"Tubb5",3.17104764770447e-261,-0.481815503762015,0.689,0.782,8.95916091905945e-257,"FAPs (Stem)","Tubb5"
"Cltb",9.37222108089417e-260,0.357133504931762,0.679,0.607,2.64793362198503e-255,"FAPs (Stem)","Cltb"
"Ifitm3",6.7777476362966e-259,-0.258741300651108,0.982,0.988,1.91491703968288e-254,"FAPs (Stem)","Ifitm3"
"Gprc5b",5.50607374704656e-258,0.317309013071487,0.321,0.206,1.55563101575306e-253,"FAPs (Stem)","Gprc5b"
"Vmp1",1.24528097573936e-256,-0.308085050412235,0.389,0.537,3.51829234075642e-252,"FAPs (Stem)","Vmp1"
"Add3",3.08338354153369e-256,0.361493259257423,0.636,0.559,8.71148351989513e-252,"FAPs (Stem)","Add3"
"Lmna",5.74079710306823e-256,-0.419490044539955,0.77,0.841,1.62194740552987e-251,"FAPs (Stem)","Lmna"
"Arl1",1.67800377959591e-255,-0.296393433624577,0.68,0.773,4.74086407849233e-251,"FAPs (Stem)","Arl1"
"Btg2",1.30364004136678e-253,-0.505218113157935,0.553,0.697,3.68317420887356e-249,"FAPs (Stem)","Btg2"
"Ldha",1.42224020634513e-253,-0.40667014295973,0.696,0.787,4.01825525498691e-249,"FAPs (Stem)","Ldha"
"Nupr1",2.97860693473381e-252,0.383817295686083,0.84,0.808,8.41545817270343e-248,"FAPs (Stem)","Nupr1"
"Gpx8",6.43465745304924e-252,-0.304168484338778,0.63,0.733,1.81798377021e-247,"FAPs (Stem)","Gpx8"
"C1qtnf3",1.59174532972503e-251,-0.413535986329765,0.044,0.142,4.49715808007212e-247,"FAPs (Stem)","C1qtnf3"
"AW112010",2.36975150541016e-251,-0.501957381108025,0.435,0.581,6.69525892823533e-247,"FAPs (Stem)","AW112010"
"Igf2",1.81675810162488e-249,-0.662656926911487,0.059,0.164,5.13288666452077e-245,"FAPs (Stem)","Igf2"
"Naaa",2.54576888603877e-249,0.365250302917319,0.411,0.297,7.19256083372535e-245,"FAPs (Stem)","Naaa"
"Pts",4.43564770531304e-248,0.359193516620179,0.299,0.195,1.25320354618209e-243,"FAPs (Stem)","Pts"
"Snx21",4.08330211435544e-247,0.387790501004248,0.364,0.256,1.15365534636884e-242,"FAPs (Stem)","Snx21"
"Mcfd2",5.24940206644287e-246,-0.263724493819446,0.366,0.521,1.4831135658321e-241,"FAPs (Stem)","Mcfd2"
"Ppa1",1.14853174844784e-245,0.435808950355627,0.512,0.407,3.24494674888967e-241,"FAPs (Stem)","Ppa1"
"Ppp3ca",1.64472479867082e-245,-0.286667505995412,0.46,0.609,4.64684097368466e-241,"FAPs (Stem)","Ppp3ca"
"Notch2",3.59356943205084e-245,0.511161885849593,0.425,0.318,1.01529117163732e-240,"FAPs (Stem)","Notch2"
"Rras2",4.29593287616217e-245,0.251990426495764,0.165,0.079,1.2137299155021e-240,"FAPs (Stem)","Rras2"
"Rhoj",6.96350000943764e-245,-0.36322980557598,0.701,0.81,1.96739765766642e-240,"FAPs (Stem)","Rhoj"
"Tgfb3",1.92079485529977e-244,-0.276517272983733,0.191,0.328,5.42682170467845e-240,"FAPs (Stem)","Tgfb3"
"Wnt11",2.32489399630673e-244,0.251937423871041,0.262,0.152,6.5685230077654e-240,"FAPs (Stem)","Wnt11"
"Klf3",3.18685507491483e-244,0.399396213135185,0.404,0.299,9.00382164315686e-240,"FAPs (Stem)","Klf3"
"Nmb",4.37667697261471e-244,-0.420299955729319,0.154,0.286,1.23654254507283e-239,"FAPs (Stem)","Nmb"
"Tnfrsf1a",7.15982656453916e-244,-0.297908860223655,0.536,0.669,2.02286579927925e-239,"FAPs (Stem)","Tnfrsf1a"
"Calr",1.07862852580496e-243,-0.343583046852534,0.862,0.898,3.04744917395677e-239,"FAPs (Stem)","Calr"
